id_number,Title flag,movie_name,year, budget , domestic , international ,rating,storytype,source,production_method,genre,sequel,Release Date,Director,Director FB Like,Actor 1 Name,Actor 1 FB Like,Actor 2 Name,Actor 2 FB Like,Actor 3 Name,Actor 3 FB Like,Total Cast FB Like,Movie FB Like,IMDB Score,directors_avg_bo,actor_1_avg_bo,actor_2_avg_bo,actor_3_avg_bo
72450100,0,Southland Tales,2007,17000000,275380,89227.00,R,Contemporary Fiction,Original Screenplay,Live Action,Musical,0,2006-05-15,Richard Kelly,219,Janeane Garofalo,1000,Curtis Armstrong,876,Chris Andrew Ciulla,215,2340,0,5.5,13353251.5,313457151,12512465,364607
170100,0,Spider-Man 3,2007,258000000,336530303,558329927.00,PG-13,Super Hero,Graphic Novel/Game,Live Action,Adventure,1,2007-05-01,Sam Raimi,0,J.K. Simmons,24000,James Franco,11000,Kirsten Dunst,4000,46055,0,6.2,492202589.3,195940359,173610214,194717974
117390100,0,St. Trinian's,2007,11400000,15000,29815239.00,PG-13,Contemporary Fiction,Remake,Live Action,Comedy,0,2007-12-21, , , , , , , , , , , , ,,,
14500100,0,Stardust,2007,70000000,38634938,98387307.00,PG-13,Fantasy,Fiction Book/Short Story,Live Action,Adventure,0,2007-08-09,Matthew Vaughn,905,Henry Cavill,15000,David Kelly,588,Nathaniel Parker,271,16034,15000,7.7,196653894.7,335925117.8,137022245,137022245
8410100,0,Stomp the Yard,2007,14000000,61356221,14169497.00,PG-13,Contemporary Fiction,Original Screenplay,Live Action,Drama,0,2007-05-16,Sylvain White,41,Chris Brown,997,Laz Alonso,826,Harry Lennix,748,3544,0,5.2,52694779,63839101,27009415.6,208904500.3
50090100,0,Sunshine,2007,40000000,3688560,28342050.00,R,Science Fiction,Original Screenplay,Live Action,Thriller/Suspense,0,2007-04-05,Danny Boyle,0,Chris Evans,11000,Benedict Wong,372,Troy Garity,167,11623,15000,7.3,106988101,258357869.5,347941257.5,32030610
2970100,0,Superbad,2007,17500000,121463226,48491916.00,R,Contemporary Fiction,Original Screenplay,Live Action,Comedy,0,2007-08-17,Greg Mottola,99,Emma Stone,15000,Joe Lo Truglio,833,Kevin Corrigan,778,17584,0,7.6,135558624,256679230.2,167114656.6,96211881
8860100,0,Surf's Up,2007,100000000,58867694,86528051.00,PG,Kids Fiction,Original Screenplay,Animation,Adventure,0,2007-06-08,Ash Brannon,9,Jeff Bridges,12000,Zooey Deschanel,11000,Jon Heder,970,25590,0,6.8,145395745,166272223.3,137779072,103025791.6
34490100,0,Sydney White,2007,16500000,11892415,1743924.00,PG-13,Contemporary Fiction,Fiction Book/Short Story,Live Action,Comedy,0,2007-09-21,Joe Nussbaum,18,Danny Strong,714,Matt Long,701,Samm Levine,433,2785,0,6.3,13636339,13636339,121590964,13636339
49520100,0,The Assassination of Jesse James by the Coward Robert Ford,2007,30000000,3909149,11404482.00,R,Dramatization,Fiction Book/Short Story,Live Action,Western,0,2007-09-02,Andrew Dominik,181,Brad Pitt,11000,Jeremy Renner,10000,Sam Shepard,820,22516,0,7.5,27276037,187467695.6,112128299.4,42281094.5
35610100,0,The Astronaut Farmer,2007,13000000,11003643,137570.00,PG,Contemporary Fiction,Original Screenplay,Live Action,Drama,0,2006-10-15,Michael Polish,35,J.K. Simmons,24000,Virginia Madsen,912,Bruce Dern,844,27806,862,6.3,11141213,195940359,51782253.25,17951286.5
680100,0,The Bourne Ultimatum,2007,130000000,227471070,214690492.00,PG-13,Contemporary Fiction,Fiction Book/Short Story,Live Action,Thriller/Suspense,1,2007-08-03,Paul Greengrass,521,Matt Damon,13000,Edgar Ramírez,897,Albert Finney,883,17369,0,8.1,250832972,210945433.1,159942168.3,531584216
62560100,0,The Brothers Solomon,2007,10000000,900926,,R,Contemporary Fiction,Original Screenplay,Live Action,Comedy,0,2007-09-07,Bob Odenkirk,0,Jenna Fischer,966,Lee Majors,799,Will Forte,622,3307,319,5.3,900926,30811649.67,900926,86426991
4660100,0,The Bucket List,2007,45000000,93466502,81340943.00,PG-13,Contemporary Fiction,Original Screenplay,Live Action,Comedy,0,2007-12-25,Rob Reiner,0,Morgan Freeman,11000,Noel Gugliemi,2000,Sean Hayes,760,14868,22000,7.4,65619826.33,251062110.2,120131119,219564057.8
7110100,0,The Golden Compass,2007,205000000,70107728,297154830.00,PG-13,Fantasy,Fiction Book/Short Story,Live Action,Adventure,0,2007-12-04,Chris Weitz,129,Christopher Lee,16000,Eva Green,6000,Kristin Scott Thomas,1000,24106,0,6.1,352234845.3,261837670,332990560.3,193900149.5
91240100,0,The Good Night,2007,15000000,22441,,R,Contemporary Fiction,Original Screenplay,Live Action,Romantic Comedy,0,2007-01-25,Jake Paltrow,17,Stephen Graham,1000,Gael Le Cornec,165,Keith Allen,66,1245,445,5.9,22441,331156240.8,22441,22441
4840100,0,The Graphic Novel/Game Plan,2007,22000000,90648202,55942785.00,PG,Contemporary Fiction,Original Screenplay,Live Action,Comedy,0, , , , , , , , , , , , , ,,,
18640100,0,The Great Debaters,2007,15000000,30226144,35149.00,PG-13,Dramatization,Factual Book/Real Events,Live Action,Drama,0,2007-12-27,Denzel Washington,18000,Denzel Washington,18000,Jurnee Smollett-Bell,2000,John Heard,697,22745,0,7.6,30261293,167001554.6,25583713.33,30346980
24580100,0,The Hills Have Eyes II,2007,15000000,20804166,16662372.00,R,Fantasy,Remake,Live Action,Horror,1, ,Martin Weisz,7,Jeff Kober,919,Daniella Alonso,557,Jacob Vargas,399,2559,0,5.1,37466538,37466538,72531890,41719370
41990100,0,The Hoax,2007,25000000,7164995,,R,Dramatization,Factual Book/Real Events,Live Action,Drama,0,2006-10-14,Lasse Hallström,529,Hope Davis,442,Christopher Evan Welch,252,James Biberi,174,1134,348,6.7,84379985.75,15036069.25,43467826,13382484.5
62820100,0,The Hunting Party,2007,40000000,876671,6852881.00,R,Dramatization,Factual Book/Real Events,Live Action,Adventure,0,2007-09-03,Richard Shepard,47,James Brolin,499,Zan Marolt,3,Ljubomir Kerekes,2,504,0,6.9,7729552,12079803.67,7729552,7729552
30170100,0,The Invasion,2007,80000000,15074191,25072851.00,PG-13,Science Fiction,Remake,Live Action,Thriller/Suspense,0,2007-08-17,Oliver Hirschbiegel,101,Roger Rees,1000,Veronica Cartwright,422,Jeremy Northam,327,2323,0,5.9,40147042,66616140.33,40147042,40147042
11690100,0,The Kingdom,2007,72500000,47467250,39042352.00,R,Contemporary Fiction,Original Screenplay,Live Action,Action,0,2007-08-22,Peter Berg,532,Jennifer Garner,3000,Frances Fisher,638,Tim McGraw,461,5187,0,7.1,291441683.5,55280663.43,70739633.25,43002652
29470100,0,The Kite Runner,2007,20000000,15800078,58380667.00,PG-13,Contemporary Fiction,Fiction Book/Short Story,Live Action,Drama,0,2007-10-14,Marc Forster,395,Mustafa Haidari,283,Shaun Toub,206,Khalid Abdalla,161,904,0,7.6,250936456.6,74180745,60245194.5,74180745
44660100,0,The Last Legion,2007,67000000,5932060,19425711.00,PG-13,Historical Fiction,Fiction Book/Short Story,Live Action,Action,0,2007-04-19,Doug Lefler,4,Colin Firth,14000,Nonso Anozie,394,Owen Teale,112,14625,0,5.4,25357771,130759509.6,102762013,25357771
16040100,0,The Messengers,2007,16000000,35374833,18400000.00,PG-13,Fantasy,Original Screenplay,Live Action,Horror,0,2007-02-02,0,0,Joel Courtney,1000,Jessika Van,921,Riley Smith,762,4561,0,6.6, ,155873789,53774833,53774833
21050100,0,The Mist,2007,13000000,25593755,31595653.00,R,Science Fiction,Fiction Book/Short Story,Live Action,Horror,0,2007-11-21,Frank Darabont,0,Toby Jones,2000,Alexa Davalos,850,Jeffrey DeMunn,745,5371,20000,7.2,57189408,148178326,275202148,57189408
16120100,0,The Number 23,2007,32000000,35193167,42400000.00,R,Contemporary Fiction,Original Screenplay,Live Action,Thriller/Suspense,0,2007-02-23,Joel Schumacher,541,Logan Lerman,8000,Virginia Madsen,912,Ed Lauter,897,10938,10000,6.4,61331411.5,135893409.6,51782253.25,84556264
33030100,0,The Pirates Who Don't Do Anything: A VeggieTales Movie,2007,15000000,12981269,267175.00,G,Kids Fiction,Remake,Animation,Adventure,1, ,Mike Nawrocki,12,Yuri Lowenthal,354,Cam Clarke,173,Phil Vischer,23,568,175,5.7,13248444,13248444,13248444,13248444
21470100,0,The Reaping,2007,40000000,25126214,37100000.00,R,Fantasy,Original Screenplay,Live Action,Horror,0,2007-04-05,Stephen Hopkins,81,Stephen Rea,327,Andrea Frankle,253,William Ragsdale,135,960,0,5.7,62226214,74387896.33,62226214,62226214
1140100,0,The Simpsons Movie,2007,72500000,183135014,343936008.00,PG-13,Contemporary Fiction,TV,Animation,Adventure,0,2007-07-25,David Silverman,30,Albert Brooks,745,Yeardley Smith,440,Marcia Wallace,433,3086,0,7.4,527071022,307502765.8,527071022,527071022
62060100,0,The Ten Commandments,2007,10000000,952820,99087.00,PG,Historical Fiction,Religious Text,Animation,Adventure,0, , , , , , , , , , , , , ,,,
13820100,0,The Water Horse: Legend of the Deep,2007,40000000,40412817,63016938.00,PG,Fantasy,Fiction Book/Short Story,Live Action,Drama,0, , , , , , , , , , , , , ,,,
13890100,0,There Will Be Blood,2007,25000000,40222514,36986197.00,R,Historical Fiction,Fiction Book/Short Story,Live Action,Drama,0,2007-12-28,Paul Thomas Anderson,0,Jim Meskimen,272,Paul F. Tompkins,111,Kevin Breznahan,104,533,16000,8.1,50257689.33,77208711,77208711,77208711
51200100,0,Things We Lost in the Fire,2007,16000000,3287315,4832833.00,R,Contemporary Fiction,Original Screenplay,Live Action,Drama,0,2007-09-26,Susanne Bier,369,Alison Lohman,1000,Omar Benson Miller,418,Robin Weigert,295,1889,0,7.2,8120148,35681333.8,113053234,8120148
11260100,0,This Christmas,2007,13000000,49121934,611611.00,PG-13,Contemporary Fiction,Original Screenplay,Live Action,Drama,0,2007-11-27,Preston A. Whitmore II,17,Mekhi Phifer,1000,Chris Brown,997,Loretta Devine,912,6554,0,6.1,49733545,108995375,63839101,57815642.6
9870100,0,TMNT,2007,35000000,54149098,41946920.00,PG,Science Fiction,Graphic Novel/Game,Animation,Action,0,2007-03-23,Kevin Munroe,14,Chris Evans,11000,Sarah Michelle Gellar,4000,Mako,691,16571,0,6.3,51094871.5,258357869.5,68254558.33,79726075.5
74830100,0,Trade,2007,12000000,214202,1299186.00,R,Dramatization,Factual Book/Real Events,Live Action,Drama,0,2007-01-23,Marco Kreuzpaintner,7,Zack Ward,662,Kate del Castillo,345,Alicja Bachleda,289,1952,0,7.5,1513388,354892990,27918299,1035466.5
210100,0,Transformers,2007,151000000,319246193,389026399.00,PG-13,Science Fiction,TV,Animation/Live Action,Action,0,2007-06-27,Michael Bay,0,Zack Ward,662,Michael O'Neill,599,Kevin Dunn,581,2333,8000,7.1,770779440.2,354892990,708272592,406897475.4
118090100,0,Virgin Territory,2007,38000000,,5473041.00,R,Historical Fiction,Fiction Book/Short Story,Live Action,Drama,0,2007-12-17,David Leland,2,Hayden Christensen,4000,Ryan Cartwright,476,David Walliams,217,4900,366,4.8,5473041,99567040.33,5473041,5473041
26770100,0,Walk Hard: The Dewey Cox Story,2007,35000000,18317151,2288902.00,R,Historical Fiction,Original Screenplay,Live Action,Comedy,0,2007-12-21,Jake Kasdan,52,Tim Meadows,553,Nat Faxon,214,Matt Price,134,1082,0,6.7,120708186.3,73935069.75,73337781,20606053
23310100,0,War,2007,25000000,22486409,18200000.00,R,Contemporary Fiction,Original Screenplay,Live Action,Action,0,2007-08-24,Philip G. Atwell,5,Jason Statham,26000,Jet Li,5000,Nadine Velazquez,874,33565,0,6.3,40686409,188492095.1,176537974,95994974.25
19510100,0,We Own the Night,2007,28000000,28563179,26744678.00,R,Contemporary Fiction,Original Screenplay,Live Action,Drama,0,2007-05-25,James Gray,115,Robert Duvall,3000,Oleg Taktarov,327,Antoni Corone,97,3681,0,6.9,26413967.33,92139683.33,55307857,55307857
124110100,0,White Noise 2: The Light,2007,10000000,,8243567.00,PG-13,Fantasy,Original Screenplay,Live Action,Horror,1,2007-01-05,Patrick Lussier,71,Teryl Rothery,298,Craig Fairbrass,258,Adrian Holmes,126,934,509,5.7,50707384,8243567,8243567,8243567
9700100,0,Why Did I Get Married?,2007,15000000,55204525,729653.00,PG-13,Contemporary Fiction,Live/Live Adaptation,Live Action,Romantic Comedy,0,2007-10-12,Tyler Perry,0,Michael Jai White,2000,Tasha Smith,721,Lamman Rucker,607,6510,1000,5.6,60057649.33,58382622.5,75248516,48954783
1470100,0,Wild Hogs,2007,60000000,168213584,85341799.00,PG-13,Contemporary Fiction,Original Screenplay,Live Action,Comedy,0,2007-03-02,Walt Becker,12,Jill Hennessy,419,Tichina Arnold,330,Drew Sidora,311,1412,0,5.9,199393372.3,253555383,253555383,253555383
17120100,0,Zodiac,2007,85000000,33080084,50000000.00,R,Dramatization,Fiction Book/Short Story,Live Action,Thriller/Suspense,0,2007-03-02,David Fincher,21000,Robert Downey Jr.,21000,Jake Gyllenhaal,15000,Anthony Edwards,495,36928,12000,7.7,249115067.2,458103938.7,64297919,41901736
48080100,0,Zwartboek,2007,22000000,4398532,22839822.00,R,Historical Fiction,Factual Book/Real Events,Live Action,Thriller/Suspense,0, , , , , , , , , , , , , ,,,
130180100,0,16 Blocks,2006,45000000,36895141,28700000.00,PG-13,Contemporary Fiction,Original Screenplay,Live Action,Action,0,2006-03-01,Richard Donner,503,Bruce Willis,13000,David Zayas,929,Sasha Roiz,795,15053,0,6.6,92445362.5,148668982.8,94709679,87032087
41460100,0,A Good Year,2006,35000000,7459300,34604805.00,PG-13,Contemporary Fiction,Fiction Book/Short Story,Live Action,Drama,0,2006-09-09,Ridley Scott,0,Archie Panjabi,883,Albert Finney,883,Richard Coyle,567,3611,9000,6.9,269558962,176122944.3,531584216,21075949
24910100,0,A Prairie Home Companion,2006,10000000,20342852,6373339.00,PG-13,Contemporary Fiction,Original Screenplay,Live Action,Comedy,0,2006-06-09,Robert Altman,500,Meryl Streep,11000,Virginia Madsen,912,Lily Tomlin,718,12946,683,6.8,26716191,129166600.9,51782253.25,26716191
65100100,0,Alex Rider: Operation Stormbreaker,2006,40000000,659210,20063240.00,PG,Contemporary Fiction,Fiction Book/Short Story,Live Action,Action,0, ,Geoffrey Sax,13,Alex Pettyfer,15000,Sophie Okonedo,460,Ashley Walters,173,15638,823,5.1,20722450,83337902,15037269.5,20722450
41880100,0,All the King's Men,2006,55000000,7221458,2300000.00,PG-13,Historical Fiction,Fiction Book/Short Story,Live Action,Drama,0,2006-09-10,Steven Zaillian,234,Kate Winslet,14000,Anthony Hopkins,12000,Kevin Dunn,581,27614,0,6.2,9521458,85143699.58,189583264.5,406897475.4
130880100,0,American Dreamz,2006,17000000,7314027,9196944.00,PG-13,Contemporary Fiction,Original Screenplay,Live Action,Black Comedy,0,2006-03-04,Paul Weitz,80,Judy Greer,2000,Dennis Quaid,2000,Chris Klein,841,5992,300,5.5,96412292,349881203.1,91555622.5,14203346.5
130560100,0,An American Haunting,2006,14000000,16298046,14145231.00,PG-13,Historical Fiction,Fiction Book/Short Story,Live Action,Horror,0, ,Courtney Solomon,31,Sissy Spacek,874,James D'Arcy,613,Vernon Dobtcheff,50,1608,0,5,21128633,22388839,30443277,30443277
130090100,0,Apocalypto,2006,40000000,50866635,70165637.00,R,Historical Fiction,Original Screenplay,Live Action,Adventure,0,2006-12-07,Mel Gibson,0,Rudy Youngblood,708,Dalia Hernández,78,Jonathan Brewer,19,848,14000,7.8,121032272,121032272,121032272,121032272
30130100,1,Arthur et les Minimoys,2006,80000000,15132763,98192980.00,PG,Fantasy,Fiction Book/Short Story,Animation/Live Action,Adventure,0, , , , , , , , , , , , , ,,,
24260100,0,ATL,2006,17000000,21170563,,PG-13,Contemporary Fiction,Original Screenplay,Live Action,Comedy,0,2006-03-31,Chris Robinson,49,T.I.,680,Adam Boyer,503,Malika,104,1538,874,6,21170563,238623396.3,21170563,21170563
16570100,0,Babel,2006,20000000,34302837,97818375.00,R,Contemporary Fiction,Original Screenplay,Live Action,Drama,0,2006-09-08,Alejandro G. Iñárritu,0,Brad Pitt,11000,Harriet Walter,119,Dermot Crowley,51,11248,0,7.5,198243583.3,187467695.6,132121212,132121212
110030100,0,Bandidas,2006,35000000,,19282590.00,PG-13,Historical Fiction,Original Screenplay,Live Action,Western,0,2006-01-18,Joachim Rønning,18,Salma Hayek,4000,Sam Shepard,820,Dwight Yoakam,324,5377,0,5.7,19282590,176712101.6,42281094.5,19282590
59860100,0,Banlieue 13,2006,15000000,1200216,10399687.00,R,Science Fiction,Original Screenplay,Live Action,Action,0, , , , , , , , , , , , , ,,,
6650100,0,Barnyard: The Original Party Animals,2006,51000000,72779000,45804844.00,PG,Kids Fiction,Original Screenplay,Animation,Adventure,0, , , , , , , , , , , , , ,,,
44650100,0,Basic Instinct 2,2006,70000000,5946136,29471026.00,R,Contemporary Fiction,Original Screenplay,Live Action,Thriller/Suspense,1,2006-03-29,Michael Caton-Jones,105,Charlotte Rampling,844,Indira Varma,729,Neil Maskell,246,1899,764,4.2,35417162,40491871.75,35417162,35417162
2760100,0,Bee Movie,2006,150000000,126631277,160963300.00,PG,Kids Fiction,Original Screenplay,Animation,Adventure,0,2007-10-28,Steve Hickner,58,Matthew Broderick,2000,Oprah Winfrey,852,Rip Torn,826,6576,0,6.2,287594577,143828911.8,192338642.8,120321078.7
26000100,0,Beerfest,2006,17500000,19185184,974132.00,R,Contemporary Fiction,Original Screenplay,Live Action,Comedy,0,2006-08-25,Jay Chandrasekhar,422,Chris Moss,33000,Owain Yeoman,459,Jay Chandrasekhar,422,35345,0,6.3,20159316,20159316,20159316,20159316
7080100,0,Big Momma's House 2,2006,40000000,70165972,66881404.00,PG-13,Contemporary Fiction,Original Screenplay,Live Action,Comedy,1,2006-01-26,John Whitesell,14,Chloë Grace Moretz,17000,Nia Long,826,Marisol Nichols,633,19334,663,4.6,88731877.67,129462267.2,79732286.67,137047376
9180100,0,Blood Diamond,2006,100000000,57377916,114000000.00,R,Historical Fiction,Original Screenplay,Live Action,Action,0,2006-12-07,Edward Zwick,380,Leonardo DiCaprio,29000,Djimon Hounsou,3000,Stephen Collins,452,33160,14000,8,171377916,327221779.8,246465535.4,120458374.5
54100100,0,BloodRayne,2006,25000000,2405420,1200000.00,R,Fantasy,Graphic Novel/Game,Live Action,Action,0, ,Uwe Boll,892,Meat Loaf,783,Udo Kier,595,Michael Paré,492,2930,937,2.9,8419320,3605420,3605420,3605420
35340100,0,Bobby,2006,14000000,11242801,9355005.00,R,Dramatization,Factual Book/Real Events,Live Action,Drama,0,2006-09-05,Emilio Estevez,0,Anthony Hopkins,12000,Nick Cannon,593,Brian Geraghty,383,13528,0,7,20597806,189583264.5,20597806,45313207
2620100,0,Borat,2006,18000000,128505958,132937284.00,R,Contemporary Fiction,TV,Live Action,Comedy,0, , , , , , , , , , , , , ,,,
1490100,0,Casino Royale,2006,102000000,167365000,427055283.00,PG-13,Contemporary Fiction,Fiction Book/Short Story,Live Action,Action,1,2006-11-14,Martin Campbell,258,Eva Green,6000,Tobias Menzies,1000,Ivana Milicevic,834,9125,0,8,298922743.7,332990560.3,297835450,302074685.5
48350100,0,Catch a Fire,2006,14000000,4299773,1482425.00,PG-13,Dramatization,Factual Book/Real Events,Live Action,Thriller/Suspense,0,2006-10-27,Phillip Noyce,176,Derek Luke,543,Terry Pheto,113,Bonnie Henna,15,678,447,6.7,117174355.3,35495359.6,17836300,5782198
5470100,0,Charlotte's Web,2006,82500000,82985708,61000000.00,G,Fantasy,Fiction Book/Short Story,Live Action,Drama,0,2006-12-15,Gary Winick,56,Steve Buscemi,12000,Julia Roberts,8000,Oprah Winfrey,852,23907,0,6.4,113761556.7,206975231,97219462.89,192338642.8
15960100,0,Children of Men,2006,76000000,35552383,34292628.00,R,Science Fiction,Fiction Book/Short Story,Live Action,Thriller/Suspense,0,2006-09-22,Alfonso Cuarón,0,Charlie Hunnam,16000,Danny Huston,430,Rita Davies,18,16479,17000,7.9,382893404,240423958.5,45688161.75,69845011
2280100,0,Click,2006,82500000,137355633,100329456.00,PG-13,Fantasy,Original Screenplay,Live Action,Comedy,0,2006-06-22,Frank Coraci,153,Adam Sandler,11000,Cameron Monaghan,1000,Julie Kavner,233,12700,7000,6.4,152430153.3,208444871.5,237685089,237685089
69990100,0,Copying Beethoven,2006,11000000,355968,6230356.00,PG-13,Dramatization,Factual Book/Real Events,Live Action,Drama,0,2006-09-10,Agnieszka Holland,238,Phyllida Law,60,David Kennedy,35,Angus Barnett,22,150,0,6.8,6586324,6586324,6586324,6586324
19850100,0,Crank,2006,12000000,27838408,16086515.00,R,Contemporary Fiction,Original Screenplay,Live Action,Action,0,2006-08-31,Mark Neveldine,83,Jason Statham,26000,Edi Gathegi,725,Jose Pablo Cantillo,501,28767,0,7,62535986.25,188492095.1,54556252,89154868.67
11350100,0,Date Movie,2006,20000000,48548426,36597739.00,PG-13,Contemporary Fiction,Original Screenplay,Live Action,Comedy,0,2006-02-17,Aaron Seltzer,64,Alyson Hannigan,3000,Carmen Electra,869,Fred Willard,729,6539,806,2.7,85146165,160972688,115591980.2,63896777
